target,setsize,dyn,resp,rt,sub,reward,correct
Absent,16,Dynamic,2,1.75860281793211,4,Absent,1
Absent,12,Dynamic,2,1.75860575515799,4,Absent,1
Absent,16,Dynamic,2,1.55877146279818,4,Absent,1
Absent,8,Dynamic,2,1.50882032800655,4,Absent,1
Present,8,Dynamic,1,0.889344362130942,4,Absent,1
Absent,16,Dynamic,2,1.0791617479008,4,Absent,1
Absent,8,Dynamic,2,1.47883510435531,4,Absent,1
Present,16,Dynamic,1,0.939301752310712,4,Absent,1
Present,12,Dynamic,1,1.09916009884364,4,Absent,1
Absent,12,Dynamic,2,1.44886692764339,4,Absent,1
Present,12,Dynamic,2,1.69866009383077,4,Absent,0
Absent,16,Dynamic,2,1.54878040980657,4,Absent,1
Absent,8,Dynamic,2,1.42887581951618,4,Absent,1
Absent,8,Dynamic,2,1.12913146841129,4,Absent,1
Absent,8,Dynamic,2,1.36890934198163,4,Absent,1
Absent,12,Dynamic,2,1.51882164123708,4,Absent,1
Present,12,Dynamic,1,1.64869499969791,4,Absent,1
Present,8,Dynamic,2,1.45885667742732,4,Absent,0
Absent,12,Dynamic,2,1.38891877017522,4,Absent,1
Present,16,Dynamic,2,1.44887819034921,4,Absent,0
Present,16,Dynamic,2,1.68865475068742,4,Absent,0
Present,16,Static,1,2.37810138941859,4,Absent,1
Present,8,Static,1,1.32897411632621,4,Absent,1
Absent,12,Static,2,2.50802173346528,4,Absent,1
Present,16,Static,1,0.789413547327058,4,Absent,1
Absent,16,Static,2,2.69787331836233,4,Absent,1
Present,12,Static,1,0.769422063276579,4,Absent,1
Absent,16,Static,2,2.2981860075779,4,Absent,1
Present,12,Static,1,0.699493428835922,4,Absent,1
Absent,8,Static,2,1.64869696954338,4,Absent,1
Absent,12,Static,2,1.96847921386507,4,Absent,1
Present,16,Static,1,1.46883266836448,4,Absent,1
Present,16,Static,1,0.909344482426604,4,Absent,1
Absent,8,Static,2,1.96846110431761,4,Absent,1
Present,16,Static,1,1.23904329149809,4,Absent,1
Present,8,Static,1,1.55880331114531,4,Absent,1
Present,12,Static,1,0.699479013374003,4,Absent,1
Absent,12,Static,2,2.4481641237453,4,Absent,1
Absent,16,Static,2,2.70783524470244,4,Absent,1
Present,12,Static,1,0.639532625256834,4,Absent,1
Absent,8,Static,2,1.70865636967028,4,Absent,1
Present,12,Static,1,1.65875272670746,4,Absent,1
Absent,8,Static,2,2.14829250957337,4,Absent,1
Present,8,Static,1,0.839381443351158,4,Absent,1
Present,8,Static,1,0.769435100346527,4,Absent,1
Absent,12,Static,2,2.18828236962872,4,Absent,1
Absent,16,Static,2,2.05836996010294,4,Absent,1
Present,8,Static,1,1.15908078874054,4,Absent,1
Absent,8,Static,2,1.91848727870638,4,Absent,1
Absent,16,Static,2,2.66785710848671,4,Absent,1
Absent,12,Static,2,2.13831182709509,4,Absent,1
Present,16,Dynamic,2,2.11831339595483,4,Absent,0
Absent,16,Dynamic,2,2.38813775888775,4,Absent,1
Present,12,Dynamic,1,0.689490682078031,4,Absent,1
Absent,12,Dynamic,2,1.87849863163501,4,Absent,1
Present,12,Dynamic,1,0.779408354552288,4,Absent,1
Absent,8,Dynamic,2,2.20825503237938,4,Absent,1
Absent,16,Dynamic,2,2.10830935601552,4,Absent,1
Present,12,Dynamic,1,1.91848498807121,4,Absent,1
Absent,8,Dynamic,2,1.96846724442184,4,Absent,1
Present,16,Dynamic,2,2.74779526134444,4,Absent,0
Present,16,Dynamic,1,1.19909842211928,4,Absent,1
Absent,16,Dynamic,2,2.27818775187006,4,Absent,1
Present,8,Dynamic,1,1.71864842512514,4,Absent,1
Absent,8,Dynamic,2,2.04838999438471,4,Absent,1
Present,12,Dynamic,1,1.57877050544266,4,Absent,1
Present,16,Dynamic,2,2.30818592236938,4,Absent,0
Present,16,Dynamic,1,2.22822745453777,4,Absent,1
Present,8,Dynamic,1,1.50885189566361,4,Absent,1
Present,12,Dynamic,1,0.779422604608044,4,Absent,1
Absent,8,Dynamic,2,1.99847519899049,4,Absent,1
Absent,16,Dynamic,2,1.97844130059821,4,Absent,1
Absent,12,Dynamic,2,1.878541507107,4,Absent,1
Present,8,Dynamic,1,1.09914004450911,4,Absent,1
Absent,12,Dynamic,2,2.3381544750082,4,Absent,1
Absent,8,Dynamic,2,2.09832385668778,4,Absent,1
Present,8,Dynamic,1,1.21907212242149,4,Absent,1
Absent,16,Dynamic,2,1.97845162098747,4,Absent,1
Present,8,Dynamic,1,2.03839591394899,4,Absent,1
Absent,12,Dynamic,2,1.93846624696744,4,Absent,1
Absent,12,Dynamic,2,2.05842989253688,4,Absent,1
Absent,16,Static,2,3.29732912966028,4,Absent,1
Present,8,Static,1,0.869331751107893,4,Absent,1
Absent,8,Static,2,1.8785058694375,4,Absent,1
Present,12,Static,1,1.40890007418238,4,Absent,1
Absent,16,Static,2,2.46803914630073,4,Absent,1
Present,12,Static,1,0.879354522125141,4,Absent,1
Present,16,Static,1,0.909301276140468,4,Absent,1
Present,8,Static,1,1.03921121960047,4,Absent,1
Absent,8,Static,2,2.51799425085665,4,Absent,1
Absent,12,Static,2,2.89770185656744,4,Absent,1
Present,12,Static,1,0.949283121479311,4,Absent,1
Present,8,Static,1,1.07915291116115,4,Absent,1
Absent,8,Static,2,2.04838527277025,4,Absent,1
Present,12,Static,1,1.87852514185033,4,Absent,1
Present,8,Static,1,0.96925831545559,4,Absent,1
Absent,8,Static,2,1.56878007899468,4,Absent,1
Absent,12,Static,2,2.18826610962969,4,Absent,1
Present,8,Static,1,0.769424213565799,4,Absent,1
Absent,16,Static,2,2.40808168594776,4,Absent,1
Absent,16,Static,2,2.37829324137419,4,Absent,1
Present,16,Static,1,1.98843571686302,4,Absent,1
Absent,12,Static,2,1.64869744070529,4,Absent,1
Absent,8,Static,2,1.88850577921767,4,Absent,1
Absent,16,Static,2,2.38813592938641,4,Absent,1
Present,16,Static,1,1.20905179742294,4,Absent,1
Absent,12,Static,2,2.33814976843132,4,Absent,1
Absent,12,Static,2,2.43807870361161,4,Absent,1
Present,16,Static,1,1.77861189024952,4,Absent,1
Present,16,Static,1,1.88850986927901,4,Absent,1
Present,12,Static,1,1.3589404585291,4,Absent,1
Absent,12,Dynamic,2,2.0083829019386,4,Absent,1
Absent,8,Dynamic,2,2.23822643202402,4,Absent,1
Present,16,Dynamic,2,2.27820211219478,4,Absent,0
Absent,8,Dynamic,2,2.41806183210792,4,Absent,1
Absent,12,Dynamic,2,2.18827683601739,4,Absent,1
Present,16,Dynamic,1,0.739449039638203,4,Absent,1
Absent,8,Dynamic,2,2.09839661066144,4,Absent,1
Absent,16,Dynamic,2,2.62791045973063,4,Absent,1
Present,12,Dynamic,1,1.18907070393107,4,Absent,1
Present,8,Dynamic,1,0.959269367644083,4,Absent,1
Absent,16,Dynamic,2,1.69864283637617,4,Absent,1
Absent,12,Dynamic,2,1.98843031357137,4,Absent,1
Present,8,Dynamic,1,1.86855075485801,4,Absent,1
Absent,8,Dynamic,2,1.79857934518986,4,Absent,1
Present,12,Dynamic,1,1.37893683962648,4,Absent,1
Present,8,Dynamic,1,1.46885646690862,4,Absent,1
Absent,16,Dynamic,2,1.85854361228667,4,Absent,1
Present,16,Dynamic,1,0.909301972853427,4,Absent,1
Present,16,Dynamic,2,1.76861098301924,4,Absent,0
Absent,16,Dynamic,2,1.75862882691399,4,Absent,1
Absent,12,Dynamic,2,1.99843204783792,4,Absent,1
Present,8,Dynamic,1,0.829378846961845,4,Absent,1
Absent,16,Dynamic,2,2.38811347414594,4,Absent,1
Present,12,Dynamic,1,1.42888267638409,4,Absent,1
Present,12,Dynamic,1,1.48883050303812,4,Absent,1
Absent,12,Dynamic,2,1.52880427351374,4,Absent,1
Present,16,Dynamic,1,0.729459725926063,4,Absent,1
Present,8,Dynamic,1,1.54879145698396,4,Absent,1
Absent,8,Dynamic,2,1.39889633498387,4,Absent,1
Present,12,Dynamic,1,0.599545897908683,4,Absent,1
Present,16,Static,1,1.50878593339621,4,Absent,1
Absent,12,Static,2,2.51799640114768,4,Absent,1
Absent,12,Static,2,2.54797295847857,4,Absent,1
Present,16,Static,1,1.54880854401745,4,Absent,1
Absent,12,Static,2,1.79856316538644,4,Absent,1
Absent,12,Static,2,1.99841498586648,4,Absent,1
Absent,8,Static,2,1.12913317260427,4,Absent,1
Present,12,Static,1,1.80855904525015,4,Absent,1
Absent,8,Static,2,2.4380684132957,4,Absent,1
Absent,16,Static,2,1.91849312809609,4,Absent,1
Present,16,Static,1,1.2290366301113,4,Absent,1
Absent,16,Static,2,1.8085655462437,4,Absent,1
Present,8,Static,1,0.749445952042151,4,Absent,1
Absent,16,Static,2,1.59875906229172,4,Absent,1
Absent,8,Static,2,1.42887345870804,4,Absent,1
Present,16,Static,1,1.10914250055066,4,Absent,1
Present,8,Static,1,0.769423902802373,4,Absent,1
Present,12,Static,1,0.879352301661129,4,Absent,1
Absent,8,Static,2,2.13831472923448,4,Absent,1
Present,12,Static,1,0.789398540408001,4,Absent,1
Present,8,Static,1,1.55878090602891,4,Absent,1
Absent,16,Static,2,2.75781585199729,4,Absent,1
Absent,8,Static,2,1.66867595785698,4,Absent,1
Absent,16,Static,2,2.60793620305958,4,Absent,1
Present,12,Static,1,0.629549090763248,4,Absent,1
Present,8,Static,1,0.89933365579418,4,Absent,1
Present,12,Static,1,0.909311471217734,4,Absent,1
Present,16,Static,1,1.16915098141362,4,Absent,1
Present,8,Static,1,1.02921911401972,4,Absent,1
Absent,12,Static,2,2.02837527818338,4,Absent,1
Absent,8,Dynamic,2,2.19824891733515,4,Absent,1
Absent,8,Dynamic,2,2.3081516530674,4,Absent,1
Absent,8,Dynamic,2,2.52798796038223,4,Absent,1
Present,16,Dynamic,1,1.64871204663541,4,Absent,1
Absent,16,Dynamic,2,1.46885021152048,4,Absent,1
Present,16,Dynamic,1,1.41891528159249,4,Absent,1
Absent,12,Dynamic,2,1.84855059947404,4,Absent,1
Absent,8,Dynamic,2,1.51885577019493,4,Absent,1
Present,8,Dynamic,1,0.909306909998122,4,Absent,1
Absent,12,Dynamic,2,1.47883801652097,4,Absent,1
Present,8,Dynamic,1,1.02921217194307,4,Absent,1
Present,12,Dynamic,1,2.00843558153065,4,Absent,1
Present,8,Dynamic,1,1.87850520781285,4,Absent,1
Absent,16,Dynamic,2,1.13908776590506,4,Absent,1
Present,16,Dynamic,1,0.909310644185098,4,Absent,1
Absent,12,Dynamic,2,1.30898515347872,4,Absent,1
Present,8,Dynamic,1,1.1690906730546,4,Absent,1
Present,8,Dynamic,2,1.43886346913314,4,Absent,0
Absent,16,Dynamic,2,0.869341560237444,4,Absent,1
Present,12,Dynamic,1,1.32897203620814,4,Absent,1
Present,16,Dynamic,1,1.46884920404045,4,Absent,1
Absent,12,Dynamic,2,1.73864049561962,4,Absent,1
Absent,12,Dynamic,2,1.52880141648529,4,Absent,1
Present,12,Dynamic,1,1.42891120656896,4,Absent,1
Absent,8,Dynamic,2,1.87854377268013,4,Absent,1
Absent,16,Dynamic,2,1.37891228923218,4,Absent,1
Present,16,Dynamic,2,1.93845893397884,4,Absent,0
Present,12,Dynamic,1,1.31897776530241,4,Absent,1
Present,12,Dynamic,2,2.4880625839578,4,Absent,0
Absent,16,Dynamic,2,1.63871724442106,4,Absent,1
Present,8,Static,1,1.33896130480935,4,Absent,1
Absent,16,Static,2,2.93764656554958,4,Absent,1
Present,16,Static,1,0.829362702246726,4,Absent,1
Present,12,Static,1,0.87933225735469,4,Absent,1
Absent,12,Static,2,2.74781266415448,4,Absent,1
Absent,12,Static,2,3.12752708162225,4,Absent,1
Present,12,Static,1,1.23904347695316,4,Absent,1
Absent,16,Static,2,2.5479778805875,4,Absent,1
Absent,16,Static,2,2.49803386831627,4,Absent,1
Absent,12,Static,2,2.32813971369615,4,Absent,1
Absent,8,Static,2,1.50881127072716,4,Absent,1
Absent,8,Static,2,1.91847913867969,4,Absent,1
Present,12,Static,1,1.10915491108062,4,Absent,1
Present,8,Static,1,1.75864059085325,4,Absent,1
Absent,8,Static,2,1.50884401627991,4,Absent,1
Absent,8,Static,2,1.85854805321105,4,Absent,1
Present,16,Static,1,0.829404028911085,4,Absent,1
Present,12,Static,1,1.35894051366267,4,Absent,1
Present,16,Static,1,2.38812108787715,4,Absent,1
Present,16,Static,1,1.54877536740423,4,Absent,1
Present,16,Static,1,1.07915059546394,4,Absent,1
Present,8,Static,1,2.22822393588285,4,Absent,1
Absent,8,Static,2,1.99842405818163,4,Absent,1
Present,8,Static,1,1.7286541492067,4,Absent,1
Absent,12,Static,2,1.79859710888741,4,Absent,1
Present,12,Static,1,0.919289822964856,4,Absent,1
Present,8,Static,1,1.34894990175781,4,Absent,1
Absent,16,Static,2,2.38811353429446,4,Absent,1
Absent,12,Static,2,1.83857034304492,4,Absent,1
Absent,16,Static,2,2.63787567917097,4,Absent,1
Present,12,Dynamic,2,2.32815348758049,4,Absent,0
Absent,16,Dynamic,2,1.85854613348783,4,Absent,1
Present,8,Dynamic,1,1.44887966397255,4,Absent,1
Absent,16,Dynamic,2,1.17912722296751,4,Absent,1
Present,8,Dynamic,1,0.659498761953728,4,Absent,1
Present,12,Dynamic,1,1.2789848777993,4,Absent,1
Present,16,Dynamic,2,1.62874869679399,4,Absent,0
Absent,8,Dynamic,2,1.60875810995094,4,Absent,1
Present,12,Dynamic,1,0.859359183590641,4,Absent,1
Present,12,Dynamic,1,0.989279667983283,4,Absent,1
Absent,16,Dynamic,2,1.80857712472607,4,Absent,1
Absent,8,Dynamic,2,1.51882045832826,4,Absent,1
Present,8,Dynamic,1,0.679493829822604,4,Absent,1
Absent,8,Dynamic,2,1.68867886500811,4,Absent,1
Absent,8,Dynamic,2,2.10836250676766,4,Absent,1
Absent,12,Dynamic,2,2.28829807325928,4,Absent,1
Absent,16,Dynamic,2,1.71864320227724,4,Absent,1
Absent,12,Dynamic,2,1.70864668584727,4,Absent,1
Present,16,Dynamic,2,1.79856890450537,4,Absent,0
Present,8,Dynamic,1,1.97842154199316,4,Absent,1
Present,8,Dynamic,1,1.01923474747855,4,Absent,1
Absent,16,Dynamic,2,1.6187261814066,4,Absent,1
Present,12,Dynamic,1,1.02931079956761,4,Absent,1
Absent,12,Dynamic,2,2.24821043266456,4,Absent,1
Present,16,Dynamic,1,2.04836935360981,4,Absent,1
Absent,12,Dynamic,2,2.10842816829427,4,Absent,1
Absent,12,Dynamic,2,1.66870259839197,4,Absent,1
Present,16,Dynamic,1,0.669517252441437,4,Absent,1
Present,16,Dynamic,1,1.78861853158742,4,Absent,1
Absent,8,Dynamic,2,2.12830931591634,4,Absent,1
Absent,12,Static,2,4.05676049581962,4,Absent,1
Present,12,Static,1,0.919285702828347,4,Absent,1
Present,16,Static,1,2.01840012931825,4,Absent,1
Present,8,Static,1,1.18908559055308,4,Absent,1
Absent,8,Static,2,2.2382492331144,4,Absent,1
Present,12,Static,1,0.739442548669103,4,Absent,1
Absent,16,Static,2,3.3573254355706,4,Absent,1
Absent,16,Static,2,2.68785109368946,4,Absent,1
Absent,12,Static,2,2.10832390179894,4,Absent,1
Present,8,Static,1,1.19908878842034,4,Absent,1
Present,8,Static,1,0.93927831966721,4,Absent,1
Absent,16,Static,2,3.52716195340508,4,Absent,1
Present,12,Static,1,1.40889049060752,4,Absent,1
Present,8,Static,1,1.42891969244374,4,Absent,1
Absent,12,Static,2,3.30735543938135,4,Absent,1
Absent,16,Static,2,2.74781426809932,4,Absent,1
Present,12,Static,1,1.03920596166608,4,Absent,1
Present,16,Static,1,1.22908704914153,4,Absent,1
Present,16,Static,1,1.79860251719219,4,Absent,1
Present,8,Static,1,1.37891430418858,4,Absent,1
Absent,8,Static,2,2.52801377889591,4,Absent,1
Present,16,Static,1,2.12829414860607,4,Absent,1
Absent,12,Static,2,2.88771917416852,4,Absent,1
Absent,16,Static,2,3.55714525232179,4,Absent,1
Absent,8,Static,2,1.90849991479081,4,Absent,1
Absent,8,Static,2,2.04835335425196,4,Absent,1
Absent,12,Static,2,3.82694461876235,4,Absent,1
Present,12,Static,1,1.25906103514717,4,Absent,1
Absent,8,Static,2,2.44805276480292,4,Absent,1
Present,16,Static,1,1.62872422659711,4,Absent,1
Present,12,Static,1,1.22902705154593,4,Present,1
Absent,16,Static,2,3.11748397056726,4,Present,1
Absent,16,Static,2,3.76696701385481,4,Present,1
Present,8,Static,1,1.51880947129939,4,Present,1
Absent,8,Static,2,2.07836914810468,4,Present,1
Present,12,Static,1,0.799396184615034,4,Present,1
Absent,12,Static,2,3.28738320769116,4,Present,1
Absent,12,Static,2,2.72783053812236,4,Present,1
Present,16,Static,1,0.929302323716911,4,Present,1
Present,12,Static,1,1.43891325159893,4,Present,1
Absent,16,Static,2,2.63791814864453,4,Present,1
Present,16,Static,1,1.17909731439431,4,Present,1
Present,8,Static,1,0.909322072297073,4,Present,1
Present,16,Static,1,1.51882908454718,4,Present,1
Absent,8,Static,2,3.04756396234734,4,Present,1
Absent,16,Static,2,3.58713520259698,4,Present,1
Absent,12,Static,2,2.79778800348868,4,Present,1
Present,12,Static,1,1.3589304138186,4,Present,1
Present,8,Static,1,1.42889715199453,4,Present,1
Absent,16,Static,2,3.58711918319023,4,Present,1
Present,8,Static,1,1.01922901337275,4,Present,1
Absent,8,Static,2,2.62791199851745,4,Present,1
Present,8,Static,1,0.909294725024665,4,Present,1
Present,16,Static,1,2.25818667923159,4,Present,1
Absent,12,Static,2,3.07762786454623,4,Present,1
Absent,8,Static,2,2.05835800569366,4,Present,1
Present,16,Static,1,1.28900554864958,4,Present,1
Present,12,Static,1,0.839373343424086,4,Present,1
Absent,12,Static,2,2.63791528159163,4,Present,1
Absent,8,Static,2,2.58800639573383,4,Present,1
Absent,12,Static,2,4.15666674018212,4,Present,1
Present,8,Static,1,1.27903086091828,4,Present,1
Absent,12,Static,2,3.56715508150046,4,Present,1
Present,12,Static,1,1.07918372696804,4,Present,1
Absent,16,Static,2,3.21742287026063,4,Present,1
Present,8,Static,1,0.889325575915791,4,Present,1
Absent,8,Static,2,1.83865778314612,4,Present,1
Absent,16,Static,2,3.68705826833866,4,Present,1
Present,16,Static,1,0.749441962227138,4,Present,1
Absent,16,Static,2,3.00760008621364,4,Present,1
Absent,8,Static,2,2.77778792329082,4,Present,1
Absent,12,Static,2,2.71784019688494,4,Present,1
Present,8,Static,1,0.929278490084471,4,Present,1
Present,16,Static,1,1.82854414359281,4,Present,1
Present,16,Static,1,2.16829472502468,4,Present,1
Present,8,Static,1,1.4888365228453,4,Present,1
Absent,8,Static,2,2.72780993243396,4,Present,1
Present,12,Static,1,0.859363263629348,4,Present,1
Absent,8,Static,2,2.94764620466231,4,Present,1
Absent,16,Static,2,3.40725628045038,4,Present,1
Present,16,Static,1,1.87853922649629,4,Present,1
Present,8,Static,1,1.37890711149521,4,Present,1
Present,12,Static,1,1.05923247188002,4,Present,1
Absent,12,Static,2,3.32733921948056,4,Present,1
Absent,12,Static,2,3.63709701365406,4,Present,1
Present,12,Static,1,1.72862783948585,4,Present,1
Absent,16,Static,2,3.7269929977756,4,Present,1
Absent,8,Static,2,2.52797869759524,4,Present,1
Present,16,Static,1,0.979243849871636,4,Present,1
Present,12,Static,1,1.69865710648082,4,Present,1
Absent,8,Dynamic,2,2.31814475610008,4,Present,1
Present,12,Dynamic,1,2.53797400605436,4,Present,1
Absent,12,Dynamic,2,2.97762537341805,4,Present,1
Present,12,Dynamic,1,1.78859663772892,4,Present,1
Absent,12,Dynamic,2,3.52718901998924,4,Present,1
Present,8,Dynamic,1,1.46888350341942,4,Present,1
Present,16,Dynamic,1,1.199075831546,4,Present,1
Absent,16,Dynamic,2,2.95763480161258,4,Present,1
Present,16,Dynamic,1,2.64791892555695,4,Present,1
Present,12,Dynamic,1,1.41889457565594,4,Present,1
Present,12,Dynamic,1,0.639532580147716,4,Present,1
Absent,12,Dynamic,2,3.17748533392114,4,Present,1
Absent,16,Dynamic,2,3.19746207670869,4,Present,1
Absent,8,Dynamic,2,2.78778687571321,4,Present,1
Absent,16,Dynamic,2,3.5071862632085,4,Present,1
Absent,8,Dynamic,2,2.34814674599511,4,Present,1
Absent,12,Dynamic,2,3.42726688152834,4,Present,1
Present,12,Dynamic,1,1.80859667782897,4,Present,1
Present,16,Dynamic,1,2.88769798704743,4,Present,1
Absent,16,Dynamic,2,3.23739682619271,4,Present,1
Absent,12,Dynamic,2,2.99758263327749,4,Present,1
Present,8,Dynamic,1,0.699498250696706,4,Present,1
Present,8,Dynamic,1,1.19907449826678,4,Present,1
Absent,8,Dynamic,2,3.55714215971238,4,Present,1
Absent,16,Dynamic,2,4.60629028911171,4,Present,1
Present,8,Dynamic,1,0.809399988973382,4,Present,1
Absent,8,Dynamic,2,3.75703147242166,4,Present,1
Present,16,Dynamic,1,1.51882319505967,4,Present,1
Present,8,Dynamic,1,0.689504340678468,4,Present,1
Present,16,Dynamic,1,1.59874034124005,4,Present,1
Present,12,Dynamic,1,2.67784674799987,4,Present,1
Present,8,Dynamic,1,0.839373689275817,4,Present,1
Present,8,Dynamic,1,1.00923445676381,4,Present,1
Absent,8,Dynamic,1,2.67786523347422,4,Present,0
Present,16,Dynamic,1,1.84856728051091,4,Present,1
Absent,12,Dynamic,2,3.29735749944848,4,Present,1
Present,16,Dynamic,1,1.59875406500032,4,Present,1
Present,8,Dynamic,1,1.01923020630784,4,Present,1
Present,12,Dynamic,1,2.39807114000359,4,Present,1
Absent,16,Dynamic,2,3.40727690117637,4,Present,1
Present,16,Dynamic,1,1.66869810734352,4,Present,1
Absent,16,Dynamic,1,1.10916648956481,4,Present,0
Present,12,Dynamic,1,0.51961308819773,4,Present,1
Absent,16,Dynamic,2,3.25736211580443,4,Present,1
Absent,16,Dynamic,2,4.21661635623605,4,Present,1
Absent,12,Dynamic,2,3.59715005413273,4,Present,1
Absent,8,Dynamic,2,3.32735040700027,4,Present,1
Absent,8,Dynamic,2,3.49721033241804,4,Present,1
Absent,8,Dynamic,2,3.52717810313334,4,Present,1
Absent,12,Dynamic,2,4.38646716923722,4,Present,1
Present,16,Dynamic,1,0.709451535778499,4,Present,1
Present,8,Dynamic,1,1.73862036108767,4,Present,1
Present,8,Dynamic,1,0.899300524290084,4,Present,1
Present,12,Dynamic,1,0.55958362070669,4,Present,1
Absent,12,Dynamic,2,3.98679098582397,4,Present,1
Absent,16,Dynamic,2,3.79698057721907,4,Present,1
Present,16,Dynamic,1,1.92848892274924,4,Present,1
Present,12,Dynamic,1,1.55877884094843,4,Present,1
Absent,8,Dynamic,2,3.89688597950953,4,Present,1
Absent,12,Dynamic,2,4.30654300579408,4,Present,1
Present,16,Dynamic,1,0.839362682198043,4,Present,1
Present,8,Dynamic,1,0.779406229325105,4,Present,1
Absent,16,Dynamic,2,4.07672999578972,4,Present,1
Present,8,Dynamic,1,0.859346858271238,4,Present,1
