target,setsize,location,dyn,resp,rt,sub,exp,correct
Present,12,2,Dynamic,2,0.980872843041652,11,4,0
Absent,8,1,Dynamic,2,1.02085023357176,11,4,1
Absent,16,2,Dynamic,2,1.4109012610952,11,4,1
Present,16,3,Dynamic,1,0.660827079100272,11,4,1
Absent,16,1,Dynamic,2,1.36090922129006,11,4,1
Absent,8,2,Dynamic,2,1.27091677481985,11,4,1
Present,12,1,Dynamic,1,0.810817999492428,11,4,1
Absent,8,1,Dynamic,2,1.10086368791417,11,4,1
Present,12,2,Dynamic,1,1.37085445793673,11,4,1
Absent,12,4,Dynamic,2,1.28088431351716,11,4,1
Absent,12,2,Dynamic,2,1.01085503435024,11,4,1
Absent,16,4,Dynamic,2,1.2308866552612,11,4,1
Absent,16,2,Dynamic,2,0.990839945667176,11,4,1
Absent,16,2,Static,2,1.26087448807812,11,4,1
Absent,12,2,Static,2,0.840840311564534,11,4,1
Present,12,2,Static,1,0.790883997073252,11,4,1
Absent,16,1,Static,2,1.56089711358436,11,4,1
Absent,16,4,Static,2,1.25089230579033,11,4,1
Absent,16,4,Static,2,1.21085671514084,11,4,1
Present,16,3,Static,1,0.650801946441788,11,4,1
Present,16,4,Static,1,1.39090332214982,11,4,1
Present,12,4,Static,1,1.09089898885395,11,4,1
Absent,8,4,Static,2,0.950827654847672,11,4,1
Absent,12,3,Static,2,1.16086314658787,11,4,1
Absent,12,3,Static,2,1.08084647902797,11,4,1
Present,16,2,Static,1,0.910864163413862,11,4,1
Absent,8,1,Static,2,0.830797072150744,11,4,1
Present,12,2,Static,1,1.49093374746008,11,4,1
Present,16,4,Static,1,0.570794296339955,11,4,1
Absent,8,3,Static,2,0.98085814431397,11,4,1
Absent,8,2,Static,2,0.970860459327014,11,4,1
Absent,8,3,Static,2,0.97088653062201,11,4,1
Absent,12,4,Static,2,1.28090840528785,11,4,1
Present,12,4,Static,1,0.780836271651424,11,4,1
Absent,16,3,Static,2,1.40091269581353,11,4,1
Present,8,4,Static,1,0.67080805342448,11,4,1
Present,8,4,Static,1,0.930852556606624,11,4,1
Absent,12,2,Static,2,1.21085147729173,11,4,1
Absent,16,3,Static,2,1.28087931391747,11,4,1
Present,12,3,Static,1,1.07087432434128,11,4,1
Present,8,3,Static,2,0.810814939317424,11,4,0
Present,16,1,Static,1,0.700810787464434,11,4,1
Present,16,3,Static,1,1.14088801125399,11,4,1
Present,12,1,Static,1,0.74084523764941,11,4,1
Absent,16,2,Static,2,1.53092177141298,11,4,1
Present,12,3,Static,1,1.11082907900709,11,4,1
Present,8,1,Static,1,0.830793671140782,11,4,1
Present,12,1,Static,1,0.590824955557764,11,4,1
Absent,8,4,Static,2,1.2008601702837,11,4,1
Present,16,2,Static,2,1.62091215548753,11,4,0
Present,8,2,Static,1,0.610787021825672,11,4,1
Present,8,3,Static,1,0.630792537023808,11,4,1
Present,8,1,Static,1,0.660842228935508,11,4,1
Absent,8,1,Static,2,1.10084118771374,11,4,1
Absent,12,1,Static,2,1.39091504591124,11,4,1
Present,8,2,Static,1,0.670810448968041,11,4,1
Absent,8,2,Static,2,1.40090353600863,11,4,1
Absent,16,1,Static,2,2.24100620255012,11,4,1
Absent,12,1,Static,2,1.21088721496744,11,4,1
Absent,12,4,Static,2,1.82095580657915,11,4,1
Present,16,1,Static,1,0.530790503367825,11,4,1
Present,8,4,Dynamic,1,1.09087928785266,11,4,1
Present,8,3,Dynamic,1,0.800809938715247,11,4,1
Present,12,2,Dynamic,1,1.22087689531691,11,4,1
Absent,12,4,Dynamic,2,1.47091620275205,11,4,1
Present,16,4,Dynamic,1,0.710827351435,11,4,1
Present,12,4,Dynamic,1,0.790823007444487,11,4,1
Present,16,4,Dynamic,2,1.5409030160663,11,4,0
Present,8,4,Dynamic,1,0.570801493664476,11,4,1
Absent,16,2,Dynamic,2,1.27091195800313,11,4,1
Present,8,1,Dynamic,1,2.00103422630309,11,4,1
Present,8,2,Dynamic,1,1.50091284451264,11,4,1
Absent,12,3,Dynamic,2,1.2708714262335,11,4,1
Present,16,1,Dynamic,2,2.29103936825049,11,4,0
Absent,12,2,Dynamic,2,0.900851564170807,11,4,1
Absent,8,1,Dynamic,2,0.750797631857495,11,4,1
Absent,8,2,Dynamic,2,0.860879308904259,11,4,1
Present,16,3,Dynamic,1,0.800811029057513,11,4,1
Absent,8,2,Dynamic,2,1.00082801974168,11,4,1
Absent,12,1,Dynamic,2,1.14088349250051,11,4,1
Absent,16,4,Dynamic,2,1.0608688198372,11,4,1
Present,12,3,Dynamic,1,0.950817174132681,11,4,1
Present,8,1,Dynamic,1,0.800793350352251,11,4,1
Absent,16,1,Dynamic,2,1.13083189257668,11,4,1
Present,16,1,Dynamic,1,1.20085445626501,11,4,1
Absent,12,3,Dynamic,2,1.04086586358608,11,4,1
Present,8,2,Dynamic,1,0.570814949342093,11,4,1
Absent,8,1,Dynamic,2,1.1508506252012,11,4,1
Present,16,3,Dynamic,1,0.85084344257848,11,4,1
Absent,16,3,Dynamic,2,1.10084650609497,11,4,1
Absent,12,4,Dynamic,2,1.19087595066594,11,4,1
Absent,8,4,Dynamic,2,0.770812535085497,11,4,1
Absent,12,2,Dynamic,2,1.38092719237829,11,4,1
Present,12,1,Dynamic,1,1.29092111981481,11,4,1
Absent,16,2,Dynamic,2,1.13086401872533,11,4,1
Absent,16,4,Dynamic,2,1.55093955905249,11,4,1
Present,8,3,Dynamic,1,0.650765990896616,11,4,1
Present,12,3,Dynamic,1,1.1308447140309,11,4,1
Absent,16,1,Dynamic,2,1.23085845340574,11,4,1
Absent,8,3,Dynamic,2,0.980843816831111,11,4,1
Present,16,2,Dynamic,1,1.2008679015853,11,4,1
Present,12,2,Dynamic,2,2.27107632458319,11,4,0
Present,12,1,Dynamic,1,1.04088041929572,11,4,1
Present,16,2,Dynamic,1,1.21088399206019,11,4,1
Absent,16,3,Dynamic,2,1.3508941035343,11,4,1
Absent,12,1,Dynamic,2,1.3608966103493,11,4,1
Absent,8,4,Dynamic,2,1.65093988585249,11,4,1
Absent,8,3,Dynamic,2,0.960827076427449,11,4,1
Present,12,4,Dynamic,1,0.760832067338924,11,4,1
Present,8,2,Static,1,1.31089998229072,11,4,1
Present,16,4,Static,1,0.750842323835968,11,4,1
Present,16,1,Static,1,0.920809968789399,11,4,1
Absent,8,4,Static,2,0.820818132819113,11,4,1
Absent,8,2,Static,2,0.870820332549556,11,4,1
Absent,12,4,Static,2,1.00087226562573,11,4,1
Present,8,1,Static,1,0.61080728386878,11,4,1
Absent,16,2,Static,2,1.05083500855471,11,4,1
Absent,12,2,Static,2,1.02084889495563,11,4,1
Absent,16,2,Static,2,2.01097832014602,11,4,1
Absent,16,1,Static,2,1.66091739902004,11,4,1
Present,16,1,Static,1,0.720820307487884,11,4,1
Present,12,3,Static,1,1.69090841932302,11,4,1
Absent,12,4,Static,2,1.62091488685655,11,4,1
Present,12,4,Static,1,1.0109134854174,11,4,1
Absent,12,3,Static,2,1.12089007464965,11,4,1
Present,12,1,Static,1,0.890832233411857,11,4,1
Present,8,2,Static,2,0.750804556177172,11,4,0
Absent,12,2,Static,2,1.58091064845758,11,4,1
Present,16,3,Static,1,0.95083497012638,11,4,1
Absent,8,3,Static,2,1.10089456901005,11,4,1
Present,16,4,Static,1,0.720844123581628,11,4,1
Present,12,4,Static,1,0.570770969110526,11,4,1
Absent,16,3,Static,2,1.64094084487442,11,4,1
Absent,12,1,Static,2,1.01123826220282,11,4,1
Present,8,3,Static,1,0.590774474043428,11,4,1
Present,8,4,Static,1,0.660784254036116,11,4,1
Absent,8,1,Static,2,0.710837759303104,11,4,1
Absent,12,3,Static,2,1.62093752739929,11,4,1
Absent,8,2,Static,2,0.960827149272518,11,4,1
Present,12,2,Static,1,0.500763710302635,11,4,1
Absent,8,1,Static,2,0.820805336759804,11,4,1
Present,12,3,Static,1,1.07089148377236,11,4,1
Present,16,2,Static,1,0.940811103238957,11,4,1
Present,16,2,Static,1,0.500785962227383,11,4,1
Absent,16,4,Static,2,1.30089062566913,11,4,1
Absent,16,3,Static,2,1.56094607336672,11,4,1
Present,8,1,Static,1,0.470761735457927,11,4,1
Present,16,3,Static,1,0.700830397909158,11,4,1
Absent,12,1,Static,2,1.20088406891409,11,4,1
Present,8,3,Static,1,0.580800607489437,11,4,1
Absent,16,1,Static,2,1.160841067418,11,4,1
Absent,8,3,Static,2,0.79084453024916,11,4,1
Absent,16,4,Static,2,1.45084341250549,11,4,1
Present,8,4,Static,1,0.790817586814228,11,4,1
Present,12,2,Static,1,0.770802452683711,11,4,1
Present,12,1,Static,1,0.55083353828195,11,4,1
Absent,8,4,Static,2,1.00086659939188,11,4,1
Absent,12,4,Dynamic,2,1.12087461906594,11,4,1
Absent,16,2,Dynamic,2,1.74095291782578,11,4,1
Absent,12,2,Dynamic,2,1.13085962828882,11,4,1
Absent,8,1,Dynamic,2,1.21103833571578,11,4,1
Absent,16,3,Dynamic,2,1.86102575151017,11,4,1
Absent,16,1,Dynamic,2,1.34090760833169,11,4,1
Absent,8,2,Dynamic,2,1.47091062907748,11,4,1
Absent,12,1,Dynamic,2,1.33090489835013,11,4,1
Present,16,2,Dynamic,1,0.500750061819417,11,4,1
Absent,16,3,Dynamic,2,1.68095780982549,11,4,1
Present,16,1,Dynamic,1,1.15088314765671,11,4,1
Absent,8,1,Dynamic,2,1.03086739868377,11,4,1
Present,12,3,Dynamic,1,0.810786176085458,11,4,1
Absent,12,2,Dynamic,1,1.42092802508705,11,4,0
Present,12,2,Dynamic,1,0.600797957657051,11,4,1
Absent,8,3,Dynamic,2,0.750840870268803,11,4,1
Present,12,2,Dynamic,1,0.970846570251524,11,4,1
Present,8,3,Dynamic,1,0.560757129156627,11,4,1
Absent,16,4,Dynamic,2,0.850856587494491,11,4,1
Present,12,1,Dynamic,1,0.700803045805515,11,4,1
Present,16,3,Dynamic,1,0.480769477784634,11,4,1
Present,12,4,Dynamic,1,0.6408128401672,11,4,1
Present,8,1,Dynamic,1,0.650803693393755,11,4,1
Absent,12,1,Dynamic,2,1.09087110778455,11,4,1
Present,8,2,Dynamic,1,0.580772553665156,11,4,1
Present,8,1,Dynamic,1,0.7708472679642,11,4,1
Present,16,4,Dynamic,1,0.510790461932629,11,4,1
Present,8,2,Dynamic,1,0.75086304233082,11,4,1
Absent,12,3,Dynamic,2,1.12090975526553,11,4,1
Present,12,3,Dynamic,1,0.970811246257654,11,4,1
Absent,16,2,Dynamic,2,1.12084211699403,11,4,1
Present,12,4,Dynamic,2,1.56091247594122,11,4,0
Absent,8,4,Dynamic,2,1.35096482470362,11,4,1
Absent,12,4,Dynamic,2,1.08085608024885,11,4,1
Present,16,4,Dynamic,1,0.510761212508442,11,4,1
Present,16,2,Dynamic,1,0.700811255946974,11,4,1
Present,8,3,Dynamic,1,0.760791931204949,11,4,1
Present,16,1,Dynamic,1,1.17090850152454,11,4,1
Present,12,1,Dynamic,1,0.760828713779119,11,4,1
Absent,8,2,Dynamic,2,1.54090688589349,11,4,1
Absent,16,1,Dynamic,2,1.02079549661903,11,4,1
Absent,16,4,Dynamic,2,1.60093990423229,11,4,1
Present,16,3,Dynamic,1,0.510782838229716,11,4,1
Absent,8,3,Dynamic,2,1.60093155374489,11,4,1
Present,8,4,Dynamic,1,0.450801188248079,11,4,1
Present,8,4,Dynamic,1,0.540746571588897,11,4,1
Absent,8,4,Dynamic,2,0.730792925978676,11,4,1
Absent,12,3,Dynamic,2,1.24090057273861,11,4,1
Absent,12,4,Static,2,1.13087781256763,11,4,1
Present,12,3,Static,1,0.610771809171638,11,4,1
Present,12,3,Static,1,0.510809347932081,11,4,1
Absent,16,3,Static,2,1.67092664737538,11,4,1
Absent,12,3,Static,2,0.880838979295731,11,4,1
Absent,8,2,Static,2,0.630812187566335,11,4,1
Present,16,4,Static,1,0.560760753047362,11,4,1
Present,12,1,Static,1,0.840854804453556,11,4,1
Absent,8,1,Static,2,0.750806731513876,11,4,1
Absent,8,3,Static,2,0.800819429667172,11,4,1
Present,16,2,Static,1,0.650813281919909,11,4,1
Present,8,1,Static,1,0.661220599538865,11,4,1
Absent,16,3,Static,2,1.37089722051496,11,4,1
Present,12,2,Static,1,0.470795423105301,11,4,1
Absent,16,1,Static,2,0.88085138205679,11,4,1
Absent,12,2,Static,2,1.42091894781879,11,4,1
Absent,8,4,Static,2,1.01097680542989,11,4,1
Absent,12,3,Static,2,1.22088740610343,11,4,1
Present,16,3,Static,1,0.760806975780724,11,4,1
Present,8,4,Static,1,0.730832999292033,11,4,1
Absent,16,4,Static,2,1.33087261648689,11,4,1
Absent,12,4,Static,2,0.740809901290049,11,4,1
Present,16,1,Static,1,1.12084129731556,11,4,1
Present,16,2,Static,1,0.52074603627625,11,4,1
Absent,16,2,Static,2,1.49092213630865,11,4,1
Absent,8,3,Static,2,1.00078910159573,11,4,1
Absent,12,2,Static,2,1.15087487469282,11,4,1
Absent,8,2,Static,2,0.681198777669124,11,4,1
Present,16,3,Static,1,0.530859495294862,11,4,1
Absent,12,1,Static,2,1.73095767616542,11,4,1
Present,8,4,Static,1,0.740839275689723,11,4,1
Absent,16,2,Static,2,1.15083438535839,11,4,1
Present,8,2,Static,1,0.67080842667383,11,4,1
Present,12,4,Static,1,1.16090070138671,11,4,1
Present,8,1,Static,1,0.710812542436543,11,4,1
Absent,8,1,Static,2,1.31090228293397,11,4,1
Present,12,1,Static,1,0.620858690654131,11,4,1
Present,8,3,Static,1,0.520775307753865,11,4,1
Present,16,1,Static,1,0.55076802756048,11,4,1
Present,8,3,Static,1,1.06086690280245,11,4,1
Absent,12,1,Static,2,1.13086819163073,11,4,1
Present,12,4,Static,1,0.880903875842705,11,4,1
Present,16,4,Static,1,0.720863819236911,11,4,1
Absent,8,4,Static,2,0.810866410593007,11,4,1
Present,8,2,Static,1,0.700786322444401,11,4,1
Present,12,2,Static,1,0.86082264990182,11,4,1
Absent,16,1,Static,2,1.79098683503616,11,4,1
Absent,16,4,Static,2,1.55088143645662,11,4,1
Present,8,2,Dynamic,1,0.963101278470276,12,4,1
Absent,12,4,Dynamic,2,1.19085422737135,12,4,1
Present,12,3,Dynamic,1,1.94096919943604,12,4,1
Present,16,3,Dynamic,2,1.58090170384639,12,4,0
Absent,8,3,Dynamic,2,1.18087495488908,12,4,1
Present,8,1,Dynamic,1,1.22089635806515,12,4,1
Present,12,4,Dynamic,1,1.14086439832408,12,4,1
Present,8,2,Dynamic,1,1.01082282031894,12,4,1
Absent,12,4,Dynamic,2,0.800832692204494,12,4,1
Absent,12,3,Dynamic,2,1.28090583665289,12,4,1
Present,16,1,Dynamic,1,0.950870139074141,12,4,1
Absent,16,4,Dynamic,2,1.71092788140231,12,4,1
Present,8,1,Dynamic,1,0.900836083858849,12,4,1
Present,12,1,Dynamic,1,0.70082960630134,12,4,1
Absent,8,3,Dynamic,2,0.850833523243637,12,4,1
Present,16,4,Dynamic,1,0.820815902680806,12,4,1
Absent,16,3,Dynamic,2,1.76096451059948,12,4,1
Present,16,3,Dynamic,1,1.28090409203833,12,4,1
Absent,12,2,Dynamic,1,0.810808709033154,12,4,0
Present,8,4,Dynamic,1,1.06084255807582,12,4,1
Absent,16,4,Dynamic,2,0.930884344592414,12,4,1
Absent,8,1,Dynamic,2,1.19083032372691,12,4,1
Present,16,4,Dynamic,1,1.50090552889742,12,4,1
Absent,16,1,Dynamic,1,1.19084317792931,12,4,0
Present,12,2,Dynamic,1,2.05101387336981,12,4,1
Present,12,2,Dynamic,1,0.850800276678456,12,4,1
Present,16,2,Dynamic,1,1.59090254156945,12,4,1
Present,12,3,Dynamic,1,0.900831269380433,12,4,1
Present,8,4,Dynamic,1,1.22087185327928,12,4,1
Present,12,4,Dynamic,1,0.590781095621423,12,4,1
Present,8,3,Dynamic,1,1.4508906935007,12,4,1
Absent,8,2,Dynamic,2,0.900878645610646,12,4,1
Absent,12,1,Dynamic,2,0.980835604349522,12,4,1
Absent,8,4,Dynamic,2,1.04082057714913,12,4,1
Present,8,3,Dynamic,1,0.560795250013143,12,4,1
Absent,12,3,Dynamic,2,0.890828055830752,12,4,1
Absent,16,2,Dynamic,2,0.910843435227434,12,4,1
Present,16,2,Dynamic,1,0.790855943248062,12,4,1
Absent,16,2,Dynamic,2,0.940864100926774,12,4,1
Present,16,1,Dynamic,1,0.640788367461937,12,4,1
Absent,12,1,Dynamic,2,0.890740741285299,12,4,1
Present,12,1,Dynamic,1,0.640792492581568,12,4,1
Absent,16,3,Dynamic,1,0.750879262122908,12,4,0
Absent,12,2,Dynamic,2,1.36088032573207,12,4,1
Absent,16,1,Dynamic,2,1.35089318862265,12,4,1
Absent,8,4,Dynamic,2,0.940825235578814,12,4,1
Absent,8,1,Dynamic,2,0.900818708564657,12,4,1
Absent,8,2,Dynamic,2,0.650769920538551,12,4,1
Absent,16,3,Dynamic,2,1.0208168717254,12,4,1
Present,8,2,Dynamic,1,0.530807793453278,12,4,1
Absent,12,1,Dynamic,2,0.810712432835317,12,4,1
Present,8,1,Dynamic,1,0.680859507992864,12,4,1
Present,8,1,Dynamic,1,0.650831125694822,12,4,1
Present,12,3,Dynamic,2,0.980851784042898,12,4,0
Absent,16,1,Dynamic,2,0.7908116746421,12,4,1
Absent,16,1,Dynamic,2,1.01082551459604,12,4,1
Absent,8,4,Dynamic,2,0.730833152333616,12,4,1
Absent,8,1,Dynamic,2,0.620836311083622,12,4,1
Absent,8,1,Dynamic,2,0.610786485511198,12,4,1
Absent,8,3,Dynamic,2,0.660774477384621,12,4,1
Present,16,3,Dynamic,1,0.580828493236368,12,4,1
Present,12,2,Dynamic,1,0.840823272093985,12,4,1
Present,16,1,Dynamic,1,0.580781783642124,12,4,1
Present,8,4,Dynamic,1,1.33087532847185,12,4,1
Absent,16,2,Dynamic,2,0.760824245482581,12,4,1
Absent,12,2,Dynamic,2,0.600801305870846,12,4,1
Absent,12,4,Dynamic,1,0.970886520931344,12,4,0
Absent,16,4,Dynamic,1,0.95087125648206,12,4,0
Present,12,4,Dynamic,1,0.860827403897019,12,4,1
Absent,16,4,Dynamic,1,1.21086220126745,12,4,0
Present,16,4,Dynamic,1,1.80094000113604,12,4,1
Absent,8,2,Dynamic,2,0.700828032105164,12,4,1
Present,8,2,Dynamic,1,0.700784816081978,12,4,1
Present,16,4,Dynamic,1,0.640797815641236,12,4,1
Present,16,2,Dynamic,1,0.830860016573752,12,4,1
Absent,16,2,Dynamic,2,1.04084871651776,12,4,1
Absent,16,3,Dynamic,2,1.4609010672857,12,4,1
Absent,12,1,Dynamic,2,0.850833949288244,12,4,1
Absent,8,2,Dynamic,2,0.550766689277225,12,4,1
Present,12,4,Dynamic,1,0.610788633112861,12,4,1
Absent,8,3,Dynamic,2,0.660812004451145,12,4,1
Present,12,2,Dynamic,2,0.750797867434812,12,4,0
Present,12,3,Dynamic,1,0.750804456266451,12,4,1
Present,16,2,Dynamic,1,0.800820334219679,12,4,1
Absent,12,3,Dynamic,2,0.900833048745881,12,4,1
Present,8,3,Dynamic,1,0.640794251898114,12,4,1
Absent,12,3,Dynamic,2,0.810800766881584,12,4,1
Present,16,3,Dynamic,1,1.83092841036705,12,4,1
Present,8,4,Dynamic,1,0.510779911048303,12,4,1
Absent,12,2,Dynamic,2,2.13103992895867,12,4,1
Present,8,3,Dynamic,1,0.610826044897294,12,4,1
Absent,12,4,Dynamic,2,0.92083306812674,12,4,1
Present,16,1,Dynamic,1,0.820800206506647,12,4,1
Absent,8,4,Dynamic,2,1.33090856969102,12,4,1
Present,12,1,Dynamic,1,0.670795073914633,12,4,1
Present,12,1,Dynamic,1,0.580791956265784,12,4,1
Present,12,2,Static,1,0.580800376925254,12,4,1
Absent,16,1,Static,2,1.48089250294015,12,4,1
Present,8,2,Static,1,0.6507838824582,12,4,1
Absent,12,3,Static,2,0.790869451387152,12,4,1
Present,8,3,Static,1,0.500771233760133,12,4,1
Absent,12,4,Static,2,0.980798686109665,12,4,1
Absent,8,2,Static,2,0.760815631683727,12,4,1
Present,16,1,Static,1,1.06086558958032,12,4,1
Absent,12,2,Static,2,0.820833954301634,12,4,1
Absent,16,2,Static,2,0.980830945252819,12,4,1
Absent,12,2,Static,1,0.810825327470411,12,4,0
Absent,8,4,Static,2,0.800835551553064,12,4,1
Present,8,3,Static,1,0.570827342413395,12,4,1
Absent,16,4,Static,2,1.02086071896429,12,4,1
Absent,12,1,Static,2,0.790824325678841,12,4,1
Absent,8,3,Static,2,0.900815109735049,12,4,1
Absent,16,3,Static,2,1.59089702303027,12,4,1
Present,12,3,Static,1,0.52081007304605,12,4,1
Present,16,3,Static,1,1.02087255065817,12,4,1
Present,12,4,Static,1,1.13091432748388,12,4,1
Present,8,4,Static,1,0.770849039643508,12,4,1
Present,16,3,Static,1,1.13087320893919,12,4,1
Present,8,1,Static,1,0.64085565019559,12,4,1
Present,12,1,Static,1,0.730823007444997,12,4,1
Present,8,2,Static,1,0.540904340983616,12,4,1
Absent,12,3,Static,2,1.3908764161406,12,4,1
Present,12,4,Static,1,0.580785468014255,12,4,1
Present,12,1,Static,1,0.960856132712252,12,4,1
Present,16,2,Static,1,0.940798692793578,12,4,1
Present,12,2,Static,1,0.630811252606691,12,4,1
Absent,8,1,Static,2,0.640788951226568,12,4,1
Absent,12,4,Static,2,1.02084476248365,12,4,1
Absent,16,4,Static,2,1.09086836104598,12,4,1
Absent,16,3,Static,2,0.990835040966886,12,4,1
Present,16,4,Static,1,1.18084688101499,12,4,1
Present,16,2,Static,1,0.800831619239034,12,4,1
Absent,8,4,Static,2,0.650771845260351,12,4,1
Present,8,1,Static,1,0.640800263980964,12,4,1
Present,12,3,Static,1,0.890821712601792,12,4,1
Absent,12,1,Static,2,1.20087903656986,12,4,1
Present,16,1,Static,1,0.810786153697336,12,4,1
Present,8,4,Static,1,0.620806412398451,12,4,1
Absent,8,2,Static,2,0.83123677823005,12,4,1
Absent,16,2,Static,2,0.900877966611006,12,4,1
Present,16,4,Static,1,0.630802651504382,12,4,1
Absent,16,1,Static,2,1.77091826781725,12,4,1
Absent,8,1,Static,2,0.65080371611657,12,4,1
Absent,8,3,Static,2,0.700850610163798,12,4,1
Absent,12,1,Static,2,1.33087269167027,12,4,1
Absent,8,2,Static,2,0.620791237837693,12,4,1
Present,16,2,Static,1,0.710869868410555,12,4,1
Absent,8,3,Static,2,0.720794120909886,12,4,1
Present,16,4,Static,1,0.710818870628827,12,4,1
Present,16,2,Static,1,0.650777995349017,12,4,1
Absent,12,2,Static,2,1.46094844585423,12,4,1
Present,12,1,Static,1,0.610790800765244,12,4,1
Present,8,1,Static,1,0.560760094098441,12,4,1
Present,12,4,Static,1,0.710801648376219,12,4,1
Absent,12,4,Static,2,1.06085782519767,12,4,1
Present,16,4,Static,1,0.680792583805669,12,4,1
Present,8,3,Static,1,0.690781898256319,12,4,1
Present,12,1,Static,1,0.770814013714698,12,4,1
Absent,8,1,Static,2,0.600779968523057,12,4,1
Present,8,1,Static,1,0.690812468255899,12,4,1
Present,8,4,Static,1,0.680782393805202,12,4,1
Absent,16,2,Static,2,1.12082317285058,12,4,1
Absent,16,1,Static,2,1.28088288534491,12,4,1
Present,8,2,Static,1,0.800813111500247,12,4,1
Absent,16,3,Static,2,1.53090515564872,12,4,1
Absent,12,2,Static,2,0.630816445345772,12,4,1
Absent,12,1,Static,2,0.610785668506651,12,4,1
Absent,16,1,Static,2,1.02086431779207,12,4,1
Present,12,2,Static,1,0.750795396372268,12,4,1
Absent,8,2,Static,2,0.520770065226316,12,4,1
Absent,8,3,Static,2,0.54079659431045,12,4,1
Absent,16,4,Static,2,1.38093528189165,12,4,1
Absent,8,4,Static,2,0.640794938582985,12,4,1
Present,16,1,Static,1,1.07085915178504,12,4,1
Absent,8,1,Static,2,0.760802817912918,12,4,1
Absent,16,4,Static,2,1.22089224798037,12,4,1
Present,16,3,Static,1,0.560862294496474,12,4,1
Present,12,3,Static,1,0.760793291876325,12,4,1
Absent,16,2,Static,2,1.0908606471221,12,4,1
Present,12,2,Static,2,0.710778850112547,12,4,0
Present,12,3,Static,1,0.820810098441143,12,4,1
Absent,12,4,Static,2,1.03084858018337,12,4,1
Absent,16,3,Static,2,1.33087361393336,12,4,1
Absent,8,4,Static,2,0.680819216478994,12,4,1
Present,16,1,Static,1,0.740800681005567,12,4,1
Present,8,2,Static,1,0.920836696695915,12,4,1
Absent,12,3,Static,2,1.09086590769402,12,4,1
Present,8,4,Static,1,0.560789972400016,12,4,1
Present,12,4,Static,1,0.710848182541667,12,4,1
Present,16,3,Static,1,0.58081781704459,12,4,1
Present,8,3,Static,1,1.09084308670572,12,4,1
Absent,12,3,Static,2,0.850800574744426,12,4,1
Absent,16,3,Dynamic,1,1.00086900261886,12,4,0
Absent,8,2,Dynamic,2,0.760811574396939,12,4,1
Absent,8,2,Dynamic,2,0.91082619259214,12,4,1
Present,16,4,Dynamic,1,1.2308670872535,12,4,1
Present,12,1,Dynamic,2,1.36088409999138,12,4,0
Absent,8,3,Dynamic,2,1.27088086171352,12,4,1
Present,12,4,Dynamic,1,0.540812723882482,12,4,1
Absent,16,3,Dynamic,2,1.74091831794067,12,4,1
Absent,16,2,Dynamic,2,0.890904558184047,12,4,1
Present,8,4,Dynamic,1,0.590859876228933,12,4,1
Absent,8,1,Dynamic,2,1.32086918239293,12,4,1
Absent,12,1,Dynamic,2,0.930868608318633,12,4,1
Absent,16,1,Dynamic,2,0.960852238156804,12,4,1
Present,8,3,Dynamic,1,0.560773459221309,12,4,1
Absent,16,4,Dynamic,1,0.760817822390891,12,4,0
Absent,12,1,Dynamic,2,0.990856085261839,12,4,1
Present,12,1,Dynamic,1,0.930877933864394,12,4,1
Absent,8,3,Dynamic,2,0.990806776624595,12,4,1
Present,12,2,Dynamic,1,1.21084440995219,12,4,1
Absent,16,4,Dynamic,2,2.18126778463011,12,4,1
Absent,12,3,Dynamic,2,0.900888632779242,12,4,1
Absent,16,2,Dynamic,2,0.990810543533371,12,4,1
Present,8,4,Dynamic,1,0.840817761240032,12,4,1
Present,8,2,Dynamic,1,0.500780551619755,12,4,1
Present,8,1,Dynamic,1,0.570783670271339,12,4,1
Present,16,1,Dynamic,2,1.0908884179189,12,4,0
Present,12,3,Dynamic,1,0.530817833083347,12,4,1
Present,16,3,Dynamic,1,1.00080708337737,12,4,1
Present,8,2,Dynamic,1,0.710831982798481,12,4,1
Present,12,2,Dynamic,1,0.460765406131031,12,4,1
Present,16,3,Dynamic,1,0.820873148122701,12,4,1
Absent,12,4,Dynamic,2,0.720799616727163,12,4,1
Present,16,1,Dynamic,1,1.03083204461473,12,4,1
Present,16,2,Dynamic,1,1.04080243296812,12,4,1
Present,16,2,Dynamic,1,0.83083249405172,12,4,1
